sa-hash,a-hash,artist,song,count
c316a8976ccfa19ce913554ddc11d42914599950e92f6b8bc4da606868d40d9e,eabce861c5a00f7d76923d0c9f20400c1906169c29eb2c324b507a06622ee69f,"Seattle Symphony & Dir. Gerard Schwarz","Symfoni n:r 3 Ess-dur op.97 (Rheinische).:sats 2. Scherzo (Sehr mässig)",66
5927ee8cb923fd3137c525711e6318241d5e102dde337a107515f4abadb558c5,388c9c35fdbfed66509d4ae8b8973f7bfedd18a77d9a5b6cedacacfa8c2c1b36,"Rudolf Serkin & The Philadelphia Orchestra","Capriccio brilliante B-moll op.22",69
f3abcd5bf42305241dfc5cf4464441bc96a51de2c2f2a05b8ae811b089736460,1de7092b7a86efb36ccaa9255a823b72a659903d7eac3ed9b0ab467fe89cd083,"Baltimore Symphony Orchestra & Dir. David Zinman","Romeo et Juliette draamallinen sinfonia op.17: 2.SATS: Scene d'amour",15
00a6c45d4115c3d6d85e664bb3a1a21934499238cccfbd3c0dca848f19fcb20c,ef55c955aa30c7fc30112016bac02629ace8ff11036e02964081dc86b746c43a,"The Angeles String Quartet","Stråkkvartett nr.83, D-moll",71
72e798abda8b7e6bd04a4bf4b0f445c390aa1f5451e4084dcb7bc9dc39b28534,7856bad42cf64cbe91b5e370ad7e72abc39ff52ac3288d5d03735921c537a1c8,"William Primrose & Boston Symphony Orchestra","Harold i Italien",43
cedf9174bdef4ac9d01bf5f91d6094c683c0d8dfad87b7096ab94981867fb5ba,a7923b07039ef255f63cd7d3011632c26a3e02b130ea0bcf9867c55cafec9099,"Richard Savino & The Artaria Quartet","Kvintett nr.6 G-dur, Allegretto",69
ea8cb3ed731168e6b4ea45786dc54fa2fc0c8835a75aa8360a30ba04e12d45a9,3d46e3fc3448726ff3d1a3039141db3c2087e85ed132af5e53fd1bb2c42d4430,"Jacqueline Du Pre & Daniel Barenboim","Sonat för cello och piano g-moll op.65.:4. Final (Allegro)",94
a2fb90445da06acf599c5a9f6904fb3decdcd4b7c51f8f6a7b129d59fb33067f,8436a54ac664eaef1da884d5e5bc1502da35c48edbc030cfe93fba818c1872e4,"Celin Romero & Pepe Romero","Konsert för två  mandoliner /här två gitarrer, för stråkar och continuo G-duri RV532 op.21/11 /S/.:3. Allegro",11
edf27e0a1cff65e5814f67dbef4149acf734da5492227ad9dad19b5d93fb0aa6,56e8a5e4d2b3229dbbf16106b6512ffd2b669c005f099ffed645b86b4465034c,"Tempesta Di Mare","Ouvertuere (Svit) för orkester och continuo D-dur FWV K:D2.:sats 2. Andante",105
e962f3ab63326a6e3c1c1cd87104984c6481349729a191092e556208c052d37c,5f38f8853e28c92b8b15dbbd76183618e55c14aefdeca025389d64c20c283bb5,"Beaux Arts Trio","Pianotrio n:r 4 G-duri op.65.:2. Andante grazioso",9
c84891caa3f8fa70c610002487a2e16b03045535a273c9e14243d0c159e3f3d8,54419de6d894b0ecacf458815796ff01b597eebbbed795a0ca537af73cc25bcd,"Orchestra Of St. Luke's & Dir. Charles Mackerras","Symfoni nr.103, Trumvirveln",52
fa7a4556ee6b181c4976bc4a6590cebb46a74219c6495a46730fa507fa07024a,8e772c6a8b591e66c8a581b72b576962ccea9e863f5a075a025fccc24e8d0739,"Axel Strauss & Andrew Mogrelia & San Francisco Conservatory Orchestra","Konsert för violin och orkester nr. 19 d-moll.:3. Rondo",71
972040d72f792bf3ff8ac176628760a12eaeaa07e55daae3c80e782ccd89a5ed,9013e22a6866fba8e90e69494377dad08473581aacb4377c09caf79cb7de7b0e,"Los Angeles Philharmonic Orchestra & Dir. Esa-pekka Salonen","Nattens dofter sats 2 ur Iberia",51
3a8faede98bafd143bba3dfd76544014f9287839fb7245271e4cf5133ef02f8d,f5accf95f6e0cf5703d42b33e247470d80893ea6eeaa8db4b13a26cfb4f9d0c8,"Minnesota Orchestra & Dir. Klaus Tennstedt","Symfoni Nr.6 i F-dur op.68 sats 1, Allegro ma non troppo (ur Pastoralsymfonin)",73
6a29caf6cc8f609307236a846c6e9c540c2d3ccd408f6ead20b33fe3782e319b,d91864c961bcd207058277d1752d2683be882663ab34f1d13f585f21c0644920,"Guy Enqvist","Beautiful you",11
451696eb99b710ac7eee9d1f228a968d9272cbbfd42ca06e46a8937028dfeace,b1ef2133a7fa8eb26423cf550e23c65c484eee7ebc9d583cfb6e1d77a1c0ec1a,"Amanda Fondell","All this way",1
a9a90617c28a3f31fc6a052e9d87fb4e3ce1f51cfea2860fd760b698aca20e83,0d8d993f41f2061f94e5493244227fe7cc08d360cf18a43115e277e7b3562913,"Tina Turner","I'm ready",8
c070a8991dc79f9e12115c0479d490418d456ad59774115a99fa493b49e0f38e,2b6f10a47f04efd32c0d1044a8a18c8e08f3776f3138996ff18f76ed27a8d99a,"Ulf Lundell","Hitza hitz",5
dc7bee5637c947f808dc1c300f3e203529db5fe8f29336a20aa6757085b0037a,13f44c67c602def3a92f054fce6b58e36beff9bd5eb7aa0c4bb61eef165392d1,Ronya,"Work Harder",8
9812380047292611c108ea3ea6cffa6ff4128372beea24c3e20a4ab4d0147a28,6efb5274e036fd3a056a0556a732ff1ead7c11f63e4a223d256b9fdf8c20d836,"Bon Jovi & Leann Rimes","Till we ain't strangers anymore",9
c8534dbf5495069c6db4c427f77c2f5ddbc5ef29afdcc7e22e982bee7946d601,3c906e43091c9eaf0ef26a52007350884562fb832ed6d65444cdccbe54123e49,"Ron Sexsmith","Get in line",7
4b04bc8dc5534e7bd681323c695ff5e373ad9aa9e990f753702b79500d230496,46b86b74968ec9638533413264459f01b84f232f023cc0d0577f55ff3f7cd9af,"Jill Johnson","Stumble and fade away",5
2dcf0a35a47a8e47b3aa41ec21fb50d49dd0bd5d7129d9089a1d6b8c8dee4daf,615b1adbb7e074dfea3e5a4a452018f0c6a53a30785fedddb16d3f9a5e8e3cda,"Mats Rådberg & Rankarna","Grabbar & Tjejer",6
9c77e6d76dcc737ed97030438534028ab97db2f602ca657086a0290714eeae25,fd41394bf1e810c0b092b2edde46f0b0b085f54edc2cbbcf0468dae13f5544df,"Ricky Nelson","Hello Mary Lou",8
3f69da9eabdfc38fa5d6cfd40ea4d60b11a07e9cca650e3f6e5a7d3738e99880,d5139d0ff5e9c565dd6bad0d6b57d4227c551e09ecb413bca7ef3a21af3948d4,"Cincinnati Symphony Orchestra & Dir. Jesus Lopez Cobos","Rondena, ur Iberia samling II",79
151caba505887a71dae30188e530d11a3d3f9967cdcdcd2360abe3c86ea8a95b,dce3fb36a5a88fde858b24b7f19f8917b66c8ca6f1751008127325c0a3490ea1,"Detroit Symphony Orchestra & Dir. Neeme Järvi","Menuett för stråkorkester (Giovanni Bolzoni)",74
539ae95faa5167078887a5989b8b91a4873d973afacbed0250e81cc6bc38e1bf,fc574b613c4c5093890ba33eaf23bde9de3e503ee18e827be6307a7569c53e86,"Van Cliburn & Rca Symphony Orchestra & Dir.kiril Kondrashin","Konsert för piano och orkester nr:1, B-moll op.23, satsen Andantino semplice - Prestissimo - Tempo",76
bbf7317188724d114f90201968944544c7095685f9a1f443e2bfe0ea5b1b65fc,8e772c6a8b591e66c8a581b72b576962ccea9e863f5a075a025fccc24e8d0739,"Axel Strauss & Andrew Mogrelia & San Francisco Conservatory Orchestra","Konsert för violin och orkester nr. 18 e-moll.:1. Moderato",70
fd8c57c138244f8ce6d4ca4a4d9cd6e14d141dcc7fa47696f97dc33bf2b06202,1814fa462de2ec482392a4e3da86710843fd293ab5aa80de43d645fb0bba2138,"Lang Lang & Chicago Symphony Orchestra","Pianokonsert nr.1 G-moll",51
acbc8035e069c46bfce4bee3235a652df0fb0ea8e175706b26a6943b957ae35d,14e5f6fd6b5bde43113ad3dce8f76bb1b55256ee8fcf8f07e7ec4d947b6cb4f5,"Pamela Frank & Claude Frank","Sonat för violin och piano nr. 2 A-dur op.12/2.:2. Andante piu tosto allegretto",11
3f972161e836a4e1b54950b2d9d5cfec18deaea14adb72812eb2d3a5f6073a7d,86b3cd2786c4803fdc347176cc26abbbd23bdd6c7b5b26c03f2c35f631993c0c,"Angel Romero & Celedonio Romero & Celin Romero & Pepe Romero","Konsert D-dur RV93 op.59, för luta, två violiner och continuo /här för fyra gitarrerE /S/.:2. Largo",115
0e2b09b80474f1f5053ad42d99ff6e10becb5535b6476c76aaae65fa6c064aec,84b1c3df28a89a5281c6ffe253195b785cc99e543ec1deaad3b9d750b3ff83f3,"The Cleveland Orchestra & Dir. Vladimir Ashkenazy","Symfoni n:r 1 c-moll op.68.:1. Un poco sostenuto - Allegro",13
26c183a216659dfcec5547c9cf9972cff3e37aafbe84c13e6a603c3cb62248a9,f967078fa66ecceed2a553575f070596c1787ec199b542aa7b42c99b5c386ed3,"Lowell Greer & Stephanie Chase & Steven Lubin","Trio för horn, violin och piano Ess-dur op.40, sats 4, Final (Allegro con brio)",87
a78c0857154d77caa730200f155545f772aea66b295ce8da69d04fe7570937f3,a30f8fae503e0eabd538648bccd6014108e37e657aec4fc8c2687d5417e9e89a,"Rudolf Serkin","Pianosonat nr.32, C-moll",53
80cb2a9b5a1ea2cf3573281387daa6fd82972d07960d3607e56da6a8665566c7,f08894413871d05615d16538cdb3deba35d603c5203d976a92dc51c9025e7ff4,"Howard Shelley & Tasmanian Symphony Orchestra","Konsert för piano och orkester f-moll op.5.: sats3. Rondo (Allegro)",70
dda13184d7999ea2deb5a0958dcbe37bf9518d7536621a79f6d5b422cd2404cf,db2eec354ebe474d536caf3017e7f141b2c5aef52201c776fa17a9f7a62f1219,"Emerson String Quartet (emerson-kvartetten)","Andante för stråkkvartett E-dur op.81/1 (Andante - Un poco piu animato - Presto - Andante come prima) ur samlingen Vier Stuecke fuer Streichquartett op.81.",75
587bc2583ce8e4d462d62f3e74e21d4959a3b03db560858a2d0300105ef8b603,5f38f8853e28c92b8b15dbbd76183618e55c14aefdeca025389d64c20c283bb5,"Beaux Arts Trio","Pianotrio n:r 4 G-dur op.65.:1. Allegro con spirito",64
25d648bc175cd395fdade73eb1ec243c2aaa99cf2f400b3a1e338ce7880f4a95,a5871cf72ef0f9705fc5f17117f9ebbd1fa1ed3bf1cafe175ae84345560af8ac,"New York Philharmonic & Dir. Kurt Masur","Symfoni n:r 2 D-dur op.73.:sats 2. Adagio non troppo - L'istesso tempo, ma grazioso",77
44c5bc1eecf501a3538782d5f08ba7d9d844044be662bdc7b844b273c9bdb84e,f3ddbb8986f290b0b87ecfbaf31f81ee4c122c49791af069cd56d3a574b3a3c2,"Pittsburgh Symphony Orchestra & Dir. Marek Janowski","Symfoni nr.4 e-moll op.98.: sats 3. Allegro giocoso - Poco meno presto",85
22524fdd36e3c0aeb429b44f42687179d1ba28a2af7a256a00ee8532d05dddcc,c48c224bc8d1c691a1aa046c872ad7ab1bded944bbce3a50e08b1855f5e3fecc,"Wendy Warner & Eileen Buck","Svit för cello och piano op.69.: sats 3. Ballade",94
b59bea7cf8b61bc15148c43ac99f54e89ce989f3a0236f00a04aa6d5f30a86dd,1308f814412f4b69475d1b9b129583b1defcd26b08942cb1f4ad20c4e2debb9b,"The New Zealand Chamber Orchestra & Dir. Donald Armstrong","Kvartett för orkester C-dur op.14/1.:sats 2. Andante di molto",12
b8654e46cccdbb15068a70f76136a51ba71900667e6f2cef3fe0a05f18f331b6,d14c259f9aee09ffaf071d6a1580c315f5486a47a13a722ddd184de88ea57316,"Bryan Adams","Have you ever really loved a woman",10
1d2a6cbc84c544e1518f42bacb798e06b31c360448debd026da5bd5c739364c3,c411e3df1019ae9342a7cd02f9ffbeaa9424dfd912e0dba983a737109448b411,"Vasa Kammarkör","Vinden drar",4
45b42609822b5be5df579136e96c1d2f378f336f0dca744020995c2209b37cb6,89f87ff3a29e309b06f3bbd956ca378bae5d76e4406f8ccef3960c0a726433d6,Mindbenders,"Groovy Kind Of Love",3
252f903a695ab88b609911ae9ccf31b6c35860d726b6c8f7eefad6bcff30b7ca,ef55c955aa30c7fc30112016bac02629ace8ff11036e02964081dc86b746c43a,"The Angeles String Quartet","Stråkkvartett nr.79, D-dur",70
d126516d64bd8cb7e2c917d2ad56e7eedd8716737cb1433aabebb738666188da,84b1c3df28a89a5281c6ffe253195b785cc99e543ec1deaad3b9d750b3ff83f3,"The Cleveland Orchestra & Dir. Vladimir Ashkenazy","Othello konsertuvertyr op.93 (B.174) för orkester",72
19d642228dbc9f8c1b1f8886a1c4be8d92cac2866bfa950ff752d07eb384d914,ef55c955aa30c7fc30112016bac02629ace8ff11036e02964081dc86b746c43a,"The Angeles String Quartet","Stråkkvartett nr.81, G-dur",55
9fab825ac3a49e565e620684ad057c00c1a03bb7b37d151d2fef1519ffc24421,71c0da37159dd015e804aab3fd7efcc4559391e4a29ce384d708f8159e352ed9,"Chicago Symphony Orchestra & Dir. Fritz Reiner","Mein lebenslauf ist lieb' und lust",68
3f75eb04feced7db43f91058b910605fda2cc707f87b7187b4830d42c222cb91,7ee4ee95762c71c9e37b0902501bf86c75293b6e60b88297eacc19ef4fdc4368,"Gidon Kremer & Kim Kashkashian & Yo-yo Ma","Divertimento Ess-dur sats 1, allegro",62
51aca7ee99d42f3403e158ba996fcf0a4f99f68bd165d9ba3a0d215de3cc89f8,8e772c6a8b591e66c8a581b72b576962ccea9e863f5a075a025fccc24e8d0739,"Axel Strauss & Andrew Mogrelia & San Francisco Conservatory Orchestra","Konsert för violin och orkester nr. 17 G-dur.:3. Rondo",88
07f8aa40291cdba47eb1d3f9e45d5d32b398a100574a779c919bb660bcb4ad6d,66aa5778783b65ff62ab3ad1b2584bb960b994ebbc183e34d5e389acd5876c32,"Trio Settecento","Symfoni d-moll för violin och continuo",40
7bed8ad98f618e689b3556d5b65f84d8e0382ecb3bbf1e289f11219b551ec662,1308f814412f4b69475d1b9b129583b1defcd26b08942cb1f4ad20c4e2debb9b,"The New Zealand Chamber Orchestra & Dir. Donald Armstrong","Kvartett för orkester B-dur op.14/5.:sats 1. Allegro poco moderato",11
797295f95a7a5755d8844fd64a52e327cfabd7485f2c7bf058470fd25fd2d1ca,3ec3123123401f1c6f57b235f3045f2871a61f4079378fc3e707affef7edd2bb,"Juilliard String Quartet (juilliard-kvartetten)","Stråkkvartett e-moll.: sats 4. Scherzo fuga (Allegro assai mosso)",90
b5b2c81519cca4f732768d7ad99687eb4a9f6dc8ed61b045cbd434632c46ff7c,d5139d0ff5e9c565dd6bad0d6b57d4227c551e09ecb413bca7ef3a21af3948d4,"Cincinnati Symphony Orchestra & Dir. Jesus Lopez Cobos","Triana, ur Iberia samling II",79
12265a985a10445a6b825b069fa41716ee0322e8c2513202ec1656bccbe76cdb,aa5bb44bf51e3b6bff3ddd25b08a4d2a1c3195d5cb2e6cff821cb8857bc34aae,"Alicia De Larrocha & Saint Louis Symphony Orchestra & Dir. Leonard Slatkin","Konsert för piano och orkester G-dur satsen, Adagio assai",64
0db277a8e0bae7965a9eacc92ab170a49613fcf7976929bfbd2c5b31286c3027,b8d3f38a3170fc1ea91c9044b38d54fb1b0f690d3350e0b317868fac109e9df6,"Pinchas Zukerman & Ronald Leonhard & Barbara Winters & David Breidenthal","Sinfonia concertante B-dur",82
1ddb7bc9a05ffc6a66b89562edfaa694334c428fe94d055976a538c583ff36c3,f5accf95f6e0cf5703d42b33e247470d80893ea6eeaa8db4b13a26cfb4f9d0c8,"Minnesota Orchestra & Dir. Klaus Tennstedt","Symfoni nr.6 i F-dur op.68 sats 3, Allegro (ur Pastoralsymfonin)",83
2965dce10aa35fea890cf2d144e015e1254ca7abc7d4d998436a1440d50bdcd7,334a4d2c65bb9646606a3f9f7da457eb5d5909be09d986deb4778b147dc120c4,"The Houston Symphony Orchestra & Dir. Christoph Eschenbach","Symfoni nr. 6  A-dur.: sats 1. Maestoso",58
94792434ad06bc7a28a5fb4325b158dd01a1e6123807e19a34e6bfb8b6fc8af5,9013e22a6866fba8e90e69494377dad08473581aacb4377c09caf79cb7de7b0e,"Los Angeles Philharmonic Orchestra & Dir. Esa-pekka Salonen","Sirener ur Nocturnes",56
72ce2c906bf7c30e4ae4142d02cafcc332b7356042f896757de6f7340fc91ba1,eabce861c5a00f7d76923d0c9f20400c1906169c29eb2c324b507a06622ee69f,"Seattle Symphony & Dir. Gerard Schwarz","Symfoni n:r 2 C-dur op.61.:sats 3. Adagio espressivo",70
240fd8ef2727d1ddcb92158910922d1657342c79e8cb75a5df9c89643d5750ad,d44bab857c745f16f7cb186ce9126a70370bc7a88b656e0d9cb6ce2ef2e3b550,"Leo Sayer","One man band",2
c98a4493bcfd1e2101452ec74a7dead53aefc52f2c75dc96737ceb10ba6adf9c,d14c259f9aee09ffaf071d6a1580c315f5486a47a13a722ddd184de88ea57316,"Bryan Adams","Tonight we have the stars",9
a818ac9c3f01f37ed994241f940db0a5f95ca9bc525ecdfa0de316a5eb79e31d,80d2d659a188b97a71fc62b6f845385a1c8103c86b44f3c15cd3760c595e2810,"Ami Aspelund","Europa tur-retur",2
6ccc7b87dd75e4854d5ca8e572096da32c30cc816d4475bcd8e2d0eb62c6f9d3,7ab101a36a5d798db743e371883340e23af3c009a7b9f8c95908e6d44c8d366d,"Bee Gees","Nights on Broadway",6
6d3231eaeec45ab8d2118a396b8ef319aadc7209538702f3ab22967ccd878887,5891ad334df8acddf7a642b217c0c21f00f8a6504d6a037677f4a1426885101b,"George Mccrae","Rock Your Baby",5
4f079d5d232bca2911aadc695924940347bdb23a2e7f40b578f68d323212c14a,a30f8fae503e0eabd538648bccd6014108e37e657aec4fc8c2687d5417e9e89a,"Rudolf Serkin","Pianosonat nr.30, Ess-dur",62
687db4a8cf0f54d93f0ed4299a815b186b71aee9eab755878f755cca79df53ed,3c46409916aaf6913ba110c6bb0938a6a79754a140e57d8e6648aec19c3cc625,"Richard Goode, Piano & Orpheus Chamber Orchestra","Konsert för piano och orkester nr: 23 A-dur KV488.: Sats 2. Adagio",89
0fb19f4d843144aed3bec6d7dc68d654a5b32b702d3ae2ee2bc5d99e42452051,1308f814412f4b69475d1b9b129583b1defcd26b08942cb1f4ad20c4e2debb9b,"The New Zealand Chamber Orchestra & Dir. Donald Armstrong","Kvartett för orkester F-dur op.14/4.:sats 2. Andante ma allegretto",10
a3f8a4640a8d90c24056a31f38840832fbdc3db959961885dc5a10720c6cb0f9,54419de6d894b0ecacf458815796ff01b597eebbbed795a0ca537af73cc25bcd,"Orchestra Of St. Luke's & Dir. Charles Mackerras","Symfoni nr.100, Militärsymfonin",70
4d6856d68a9cae9e3e27476c68dd95f53f33b4326d31e216694373a76ea2af5d,6eac47462178c939961c575fb5815989110853c9d06cd38f4d64df23cd9c8220,"Dallas Symphony Orchestra & Andre Watts (piano) & Dir. Andrew Litton","Konsert för piano och orkester n:r 1 Es-dur G.124 sats 2. Quasi adagio",15
55f3acaa7b5dd2744e0f2d167487790a4ad374077ab26a17bfa309a14210f9cd,3b7a13770e1cbdff28ad115fe39fb376e4326dcf070ebfdef8e8d51c7499724a,"Matt Haimovitz & James Levine.dir. & Chicago Symphony Orchestra","Konsert för cello och orkester n:r 1 a-moll, op.33.:2. Allegretto con moto",13
c9c9089f840ead35325c8a80133e28f616381df8a0d1461479950858ab4e0c85,9829f710c0d3f253395ad7be400290311f3bcda5a95f67fdc0605b3e02b32973,"San Francisco Symphony & Dir. Herbert Blomstedt","Overtyr C-dur (""I Italiensk stil"")",84
f2cdbce5565de269d2be5f45b47befd3a81db0c4ea5977d779c51a25e00594e8,e3ce0a83ee612402d72db8bcba69fdcda41539b72319bbc3ba35e71a3634669e,"Vladimir Horowitz","Sonat för piano b-dur op.25/3: Sats: Rondo.",108
1f4f03ac37716551b7b09746398344bc1722f07c22b83a17ce01a9b70731112f,3ec3123123401f1c6f57b235f3045f2871a61f4079378fc3e707affef7edd2bb,"Juilliard String Quartet (juilliard-kvartetten)","Stråkkvartett e-moll.: sats 3. Prestissimo",96
5f4e2628d26fa92078ac92802e684b435ed04398d2f9459ad39cfb846dad8468,004e5faeee14639bdf5f7b15920b106c49f4409af409fed4f2e73d64e2b6e966,"Chicago Symphony Orchestra & Dir. Morton Gould","Symfoni nr.2 ""De fyra temperamenten""",58
d10221d65f3dce77b973f3fd9b6daa9de82c44c9cdc19025960083e0c8804fa6,a9f74748532a70e1adedc695e1c286df9ff0702b1f46071e737d77be0f4947fd,"Philadelphia Orchestra","Händel - Largo, ur operan Xerxes",16
d3e2d276c41340622557d7b8d3343dd3b14fadf6608ed525643b73417e38471f,567547f372a4157fce7bcd4036a97971ffee37bcbdddc8824627f7681188d0fe,"Wynton Marsalis & Eastman Wind Ensemble (eastman-blåsorkesteri)","Moto perpetuo op.11, för violin och orkester /här för kornett och blåsorkester.",96
88ecd620b69bfee61c2a8d03dd6a6183792620ba3358fa899f975857ffadf510,68a4574024e1d61e6e5725cead487df6e128436c3b05a6011a600c26246fac9e,Wizards!,"Kvartett F-dur för flöjt/ här oboe/ för två engelska horn och fagott /S/.:sats 2. Menuett - Trio",15
6ff4d5e7b6912a2315c11bc6a15c553cacc4c7ba208a184043e532244b845c47,455dacedf254b6c828bde6e933e37afeba8336f92d37b23c25e4ff0003a9b7ca,"Fairground Attraction",Perfect,21
a273942a652330b23d96e752e75a3e7eac34ae447e0c9fe13d27e84a5c749db7,3ebea2e83fa44fcf48f4d700b0cf86c3d24c13e591a2b645411c5fb47a419da2,Tale-kvartetten,"Aulin - Stråkkvartett F-dur, satsen Intermezzo",2
7f2c17d1d73a92aca15d58eae5d5295ec77141cc56b38b63e1eb9658b0bc9901,6f6ea45616a09aacf3d1971dea754ff7c6c55feff8c8973b67b63ce76b6fd865,"Isaac Stern, Violin & Columbia Symphony Orchestra","Nocturn ur Stråkkvartett Nr.2",83
3caf0ead4c721dd2db3db2d5ad81c224d2489a9cd926244bb8fdf7df3eb346a0,69eb3391fcfc72b8716f576466624f26805d8327593c724c09e7723536d5c4cb,"Julian Bream & John Williams","Partita för två lutor B-dur TWV39:sats 1: (Partie polonoise).:1. Ouverture",14
83b638782b06b29ef09d5a9d31e760f60a7a8528d7c21267b9c64c56b99cdb8c,9013e22a6866fba8e90e69494377dad08473581aacb4377c09caf79cb7de7b0e,"Los Angeles Philharmonic Orchestra & Dir. Esa-pekka Salonen","En fauns eftermiddag",50
0c2db0142178c976e2a033bc4e2d7d03626056d4ed441dbe5f757f2a307120e6,a7923b07039ef255f63cd7d3011632c26a3e02b130ea0bcf9867c55cafec9099,"Richard Savino & The Artaria Quartet","Kvintett nr.4 D-dur, Pastorale",65
9e787df65e4b621a366b5b17ca21f500efd0f90a3edb8fb8ee12f0dad87d0d5a,f9ddf9f4f3f01ed9e2b43b14fc42f7a15c41ea1d4e0092378bee9e2f7e0d3ec0,"Midori & Robert Mcdonald",Berceuse,72
86c0c6b7560b7af5a2017806fcfc15755e132a2d6af094433490ade1bcdb267d,d97b4722da7f97c78d0e23b7f17619ac752d2f8e29fb69b6eb5c010db97df00e,Scotts,Novemberregn,5
169d198752f77bc98cecfc1e3a36d6ddc2e52415515dd3726fdfb32afde58b92,f557cbae78e82751d3a22a53810e37906c8b34909b6cd7701365c048adbf7430,"Paul Oxley's Unit","Another heartbreak",4
d10cdc23f7a7f9cf65d6ef55a209be44339772b5f4b9bfd57859827c83f6f026,007d1795a86b388cead1792e9dfadbb7957417851b0777b48dd06796ac6fc774,Carpenters,"It's going to take some time",5
95492f19d83d5d90e87544a09a18b55d882d6ca8c7435a6d22da69be29f7c214,b5440ba0e15053b3b35d7cd0c7183c3d3b08fa3cddd74c714312adb0006b0710,"Regina Belle & Peabo Bryson","A whole new world (Alladin's theme)",2
1ea9704745b8363c3d61109e6d686aa4ed4abed681dc0841380a61b03d462e4b,d22de1d8a9878dc39a9ca5ff6f48b467bd28bf7144c0c196e20bb49aae640fa4,"Susanne Alfvengren","I rörelse",3
9e569e0072f79bf058784bc91f2961b447924cccc5acd86fc98ac1b7e1a1fc46,249c5d6657c7e64cdbbb8f7359ccb5b526030339e2f2605771388e892dd42613,"First Aid Kit","The Lion's roar",12
7c7c253f5039bae47afa1b7c8f6e8c1850e78fb00df69314be5e8d5c0e620d61,b893e2e2c5ac6a7401ad4bcd8156fcdbbb01b5da73223a5e0ed7ee634e80c4c0,"One More Time","Den vilda",11
8b76d0d9924c2b13a849e7719e0ba4895d53e582c7ee89cd33f2ce891f43d63a,fc71377591a1bf6ae0b3c99ed2baea71aa4f5974af6599cfa71fde58351bc362,"Cincinnati Symphony Orchestra & Dir, Jesus Lopez Cobos","El Albaicin, ur Iberia samling III",69
f6badab872fd5d9971ef52e1748733b09544f7d162f4e5b2ba052acd320bec33,9013e22a6866fba8e90e69494377dad08473581aacb4377c09caf79cb7de7b0e,"Los Angeles Philharmonic Orchestra & Dir. Esa-pekka Salonen","Vindens och havets dialog ur sviten Havet",55
28ac515b45a0a27c9ea712de4f071604c3af9388e7eff5219f5f1f886c2bafa5,c48c224bc8d1c691a1aa046c872ad7ab1bded944bbce3a50e08b1855f5e3fecc,"Wendy Warner & Eileen Buck","Svit för cello och piano op.69.: sats 2. Tempo di menuetto",83
75f9003aafe9ffd7486211786829eb50d8e8fc526baabaccf3695f167ee1d8d6,d5139d0ff5e9c565dd6bad0d6b57d4227c551e09ecb413bca7ef3a21af3948d4,"Cincinnati Symphony Orchestra & Dir. Jesus Lopez Cobos","Malaga, ur Iberia samling IV",58
ca5ef32bc84a56434be64fda5ee4f74360164000e255c77613948897db11d2e0,f3ddbb8986f290b0b87ecfbaf31f81ee4c122c49791af069cd56d3a574b3a3c2,"Pittsburgh Symphony Orchestra & Dir. Marek Janowski","Symfoni nr.4 e-moll op.98.: sats 4. Allegro energico e passionato - Piu allegro",74
d8856413f2f564dfa587506187feedf2b1ee0da89804eb3088d177802cd87c1d,b54a519b0a29e89dd950d2ec3f0a9fa03e530cab4258de0105a316b5b77edf8a,"Michala Petri & Lars Hannibal","Sonatin för mandolin och cembalo c-moll WoO43/a (Adagio) /här för flöjt och gitarr /S/.",19
891240c7299da9a6f3a71ddfc7f34c6c354fead78a343735a64433f53796b00a,14e5f6fd6b5bde43113ad3dce8f76bb1b55256ee8fcf8f07e7ec4d947b6cb4f5,"Pamela Frank & Claude Frank","Sonat för violin och piano nr. 6 A-dur op.30/1.:2. Adagio molto espressivo",14
7e8e97f614b51b5a8cb9173b6261a50e4f4de17cf41b1b3c4faeea916c87c886,15702429b2d7e1ba5753e1684555f6eae2a825d7af259920924dbb1a0c40e933,"Rudolf Serkin & Columbia Symphony Orchestra","Pianokonsert nr.27, B-dur",48
c85a28ea2f398bd537c2ea27724290774af477227c96f033abd2924eb936af4e,1181592df5c5bc46a50639a58f04e38ed30f89d8c815d9a88b33fee34df63471,"The Feeling","Set my world on fire",4
2cad88e6834a0f84bdd55d2c4e1f9ea5055f904425e088b194b99c0d994ba345,d14c259f9aee09ffaf071d6a1580c315f5486a47a13a722ddd184de88ea57316,"Bryan Adams","Let's make a night to remember",2
9f835b045bdd84dd968286559eb6044a68d2e88b58067c7d12717fcdcfb91eb1,6ecc3df6bffdd06c58cd4f6e276929e119c8f653c53f5a6a5a5e66dfa1c3fc93,Move,"Blackberry Way",2
5d982155cb804bbb98955f8a2bf8a7e8cf515a87bbb0ec322fb11c0f284481fa,c33f99c619fe8c4fee7520fac0fd45d97c21ab2e98a8f7c99bbbbae4760ffecd,"Shocking Blue","Mighty Joe",2
d70a2c1ff3b55c6af11739d313278281a11dd3c4c9d6ddb70f7403828e7f7060,aac72552721e1a8d2b2d963b4dcc3c088f24317356b7b937e1c0acb12594dbe7,"Rolling Stones","Paint it black",6
91998107d4cf27cf815e1026250a445985140ee74778a79948ec4c1089c39938,4cb63eddd1e7f5bd67a10d07400a475fb482aaa3f27db0f769d87c97edca102e,"Manfred Mann","The Mighty Quinn",4
