a-hash,artist,related-all,r1,r2,r3,r4,r5
3343d7b6cc458ac2f7aa9e78c4176cd17604c1428a744edbb2bc319b9dd2db74,"Peter Lundblad",
efc7f956c6f04cb5192d073bea8bc28eb371f4bf4c0a963236e79d3fdccd2788,"The Scaffold",
6d9faf91bb87eda572171553fe30676f3b446fbf6bd21cb5643a297ecee75a58,"Benny Anderssons Orkester & Helen Sjöholm","Benny Anderssons Orkester;Helen Sjöholm","Benny Anderssons Orkester","Helen Sjöholm"
517c2817f0ddac232b1af9075dc5a129a49e1c7d8806ab33909181a1dbf5817e,"Louis Armstrong",
6e9381cb1222aee2b5827d6bb32396e7cc616558485303617626c1b10aa074f7,"Anita Lindblom",
6d7613d243c5e47d47c1c5c70afe37288009a6d57e6e58df4c66e1720e0b2b0d,"Mark Knopfler",
83253f6f7527c7906d351e247dfc113efba0392940273fbac7e0196cf7a01703,Fernandoz,
7c98971902d806ab8d9b151eb3837ccbb3d706282a9026c5e91e228bbc35ce08,"Kid Rock",
3ad54b4a46613c70d1539548944c9fbe84472ac73f23b35901fde48c6d8d6c9d,Eagles,
690044fa6191d30ef8348b91bec4e939d367a1d3a389cbe01a11319a628707ec,"Green Day",
43cc6268c1f1903e15bfe348eb5c469c4f75881e17c6b41f6e4a775f12a05c7e,"George Michael",
a13192b1d26f7f8aa48b0041db304c7576e046f489335ef9eb965650b1ef43b5,Kaj,
0b7ba53c7181193886b2c7f40f02d4e04178e827e1067e1fa9408ebe10eb5946,"Addis Black Widow",
0450c07eacd2226821ef7dc58ddd2b487ddc295e5ab229b1a6cc1329dff6ac28,"Eric Gadd",
860235ddc8bbbd1171c6773ffe0bc6189ee8495b6b387483b95a506413aa0ce3,"Eric Bibb",
3ce64935f4cce7acdc6a95e654ea6a77621455a1f3181a4d10c87d2c449e5e83,Albino,
64a06e1304dd4e68bb50575f2fad52c65a725d0540895d0baccfd252b7bc4257,"Salem Al Fakir",
234432f294674311ff5ebb72836a1aa028d75baed977cacf190515050a982c84,Beatles,
e4b86d756e9e2c6c763919478befd6735ea676cd9638004ea86bc3b18b9a01f9,"Peter Frampton",
46b86b74968ec9638533413264459f01b84f232f023cc0d0577f55ff3f7cd9af,"Jill Johnson",
58efb1faec0db07ba15f21568b852ea59b3fc07eb4d8e255e26fdcf5d9c2487d,"Sturm Und Drang",
0f1f5224601dbdab6a9bf00e741d0ca80f27b815933d24450d3f708f7a3a7e4c,"Magnus Uggla & Carola Häggkvist","Magnus Uggla;Carola Häggkvist","Magnus Uggla","Carola Häggkvist"
153f6e435589b1c8e8d9d55a901ea79d7d9810208107516b1993cc1b01a57b84,Queen,
695a244daf3deff38cb7b140c8cfe68e7c41a470cdc5ca54cdc4e2591ed373ee,"Ike & Tina Turner","Ike;Tina Turner",Ike,"Tina Turner"
bde3ae185c6acbfc68bbb7c95c1994cfd8ce9f59d5a8ee9d518a51dc563c04b8,"John Fogerty",
0925d6029ef7adf7426d69b7799552a00409d5909857cd271d739692de311056,"Eric Clapton",
121c23bc6463e6731e75376ae1669095d49701a419afb108f69954686ca05566,"Procol Harum",
8880ae5cadf0220bca710077326b33f41b54ee02939f091207d419cc63a99c9d,"Jeremias Session Band",
e9e097b8e3ee8312f2859f93104c1bc59f9a439220cd9e95b7d5ef7cbc57c6f6,"Eros Ramazzotti",
c4aa0ea026539caf24b77ff6a9da974f81732c4a5c683b397a33149dba02cca6,"Billy Swan",
5310fa32d7fc2ae19c1dba7510d291ccedff20ebcbee77ee9b49735420c95673,"Derek And The Dominos",
4de1d1e90dfad775e9c3ea24d0b4f3e2eb95c263a983ded829e1e2e49a488ea5,"Anders Glenmark",
6ecc3df6bffdd06c58cd4f6e276929e119c8f653c53f5a6a5a5e66dfa1c3fc93,Move,
bf93e917571634a33eefc652cf3ab71e474583fae001948353f65d90d9578bcd,Fame,
612c473c3ef5aeb711d297480c2a2e54a709f377fbe194eee7d69c3d7299de7a,"C.j. Lewis",
670326d2505965287787710ad298cf67b8c569ae0b01a7afb04b06d7a49bbe05,"Celine Dion",
34e2586813360c2fe381f4f42ac0b9b85930de4d7196818abc18576507cd2dd4,"The Corrs",
18574ec8cb0cb52e773f18582c22ea3e3d96cf5e6a73e387dbecc22df04932c2,"David Lee Roth",
1c489fdd11a0870eef9f9d94cd6aa02e38c38fb3459f656b685df068cb3eb00a,"Jessica Folcker",
1b82fc169b95d6b2a1fe634114d9ef917ffcce32c81306bffead91a1760b69a1,"Gary Puckett & The Union Gap","Gary Puckett;The Union Gap","Gary Puckett","The Union Gap"
f28c0ad0b625dcf03d80ae20c2cd86d332e44760469c34a6d2a92cfaf058ba47,"Van Halen",
11e3fe207364b1db086520fd393c7c1a482059dc67e90d6f4a89f5a825398a0d,"Peter Svanström & Sonja Biskop","Peter Svanström;Sonja Biskop","Peter Svanström","Sonja Biskop"
d94d182f2b98f25034370b9efa6c9d048f6cfe28d9c16faa90c712ac1cebc599,Diandra,
7e80466af27045c9fa526384b3fbf7c74be6595a999372e696882f87d4b2ef31,"Mauro Scocco",
6ded4ad86d23717d77b27cff0f3cded35c83adafbb2c2fcac14557256b48e148,"Niclas Wahlgren",
b0e8ab5de0ac80033daccd294c01696804130493e33580daad1aea60c1127251,"Bay City Rollers",
4d51a27dee58d2505460c2724a3e9a876b1a0ee9390ca9f4546dc53ad3d6fe48,"Lovin' Spoonful",
142b08df01f1e9350753dcaa908a998bdc3b8dd77bdde907147720fe593270a7,"Right Said Fred",
72fd36c27d97213499fcfede9eee540bd5c882ff4f027ba554174c99a168d6bf,"Eagle-eye Cherry",
6e23ba80f2144b73a6b50313e363bd97731e889f73745b63d09c4c7c2245e19e,"Peter Jöback",
7b16ccd9ef7dbd53e10fd9ded856b076f15bb2275708c97fbb6611c3341829e9,"Emma Nordin",
0f94d8b0fab39a65ad261a8fcc7997a5fea89cf3e931962a121c3cde2363200c,Gabrielle,
