a-hash,artist,related-all,r1,r2,r3,r4,r5
2df44bef2f85de6eea2687503f80edb554aac1a9e44110c9873b093173dc5411,"Linnea Henriksson",
72fd36c27d97213499fcfede9eee540bd5c882ff4f027ba554174c99a168d6bf,"Eagle-eye Cherry",
d307c4de3440725bb9837734245896a5b4366ebb80016dbb173be4c8da06daf2,"Margaret Berger",
9884bd307e961d090c7973b011ddde681ff9dd32725fc8b20e54b6e479ba10b9,Vink,
1e4fa14df4ab23f1bf75f2167d2150640f642817796c7bab2f38c0a139b0e800,"Black Eyed Peas",
ca8d93b8fe2e974d583dab5b48fc5c980d4e0c2d1beb05241d72988cd695c447,"Lotta Sandholm",
6fc083b6741d35738e5a1d9487e214fbbc605e8935a1643e323457909c58644e,Mika,
ab8f4670ec1b69179514b299f21cdcb626339aaefd1a083792f9a41b86ea0cd2,"Aloe Blacc",
3f8a54e93d1275fcda896f9bcf01559f36f80b6ad6792dde17ebd2d8ec8ed09a,"Kylie Minogue",
cb8aa94b7a75e1057705b65d4f38125c56110781ef75601f130047deba0c1de1,"Lorentz & M. Sakarias","Lorentz;M. Sakarias",Lorentz,"M. Sakarias"
22dc7f1355c33a777cd7d5ac4391af5292d44bc97f6a83d553820eec682dc1e6,"Avenged Sevenfold",
1330257c7598ba6a02518eb0220f38a900b451c42a290d176b34bffc1a4e7de1,"Jack Johnson",
43c4fe4974dbb867dd2bee2294ef33671144a14c6788e87ccc73a0a6339b6eb8,"Disco Ensemble",
0f94b0b2d1c88e61dabcb7a1070fdaafc806e9700a3525e478557b407edc3de4,Nause,
c6ebeec19dddd418f7dba9bf93f7da77327529976139632b819ba8b284a9e13e,"Macklemore & Ryan Lewis & Wanz","Macklemore;Ryan Lewis;Wanz",Macklemore,"Ryan Lewis",Wanz
dced9733addcb4e53bbb9aeaaf10c54a393026d0c4946e75c2c2755772b78b80,Mgmt,
9c7c9d5f0464e8ecc25eaa886630dd59772babcbf3fd93b1f25acc7baa8e9def,Timshel,
77beac02295ca6ee97cf4055f0928dab5e67894eb1726f5650deb173bb96086c,"Wiz Khalifa",
15028fcc1d7acab4c771618c29ea7ff81aa6c8ae4a578c2dfef35012a5377f44,"The Cranberries",
b7080c5821024afc949adb654b1b7da5a73ef08270f9dce2088eb834cc6a11f7,"Fall Out Boy",
e822895a5f352e7d7367f78405d2bd9b50fd5d5738e9a90d784d4d2c5af9730c,"Britney Spears",
f37f56a22235d25e64924fb44d28bd6d8e9e0fdd47d723a7c20e88d2ac7e8a8c,"Den Svenska Björnstammen",
8735c26b9446373637df1ed7b9ca08c7cf6b7c1b4146d8da9ca702bbba7976e4,"My Chemical Romance",
b3b6a775a8977cdb8dc12b66bd4ac581cec5247533bedac27f6c01aa90edf417,Jamelia,
4c4e7c7fa94042b48f807f42be98702b210756cf7449f3d728bafc76c94bc746,"The Strokes",
2ad0c4aba62ffc4e09b6f561f3564020c026c94fcf5e2a263c45a8419e5d846c,Donkeyboy,
49c49b182818791e82b688b5bec4cce7cae4b2781d9e131378c379a273b82e70,"Duck Sauce",
3c7de6d6ccc8869d59e072412815263db91a1b6539784f1c197cb8e5fa0a69a3,"Little Marbles",
beb09a31252cc0e5993ebf33d4bd067a17768dc93e9aa3471b5fdfb19b483299,Hoobastank,
543c7c8e21b3b93e47ccaeb3357ee70d8ec647f85af0e869d3b15b08b594a6f9,"Amanda Jenssen",
e16c206f617c3ee537dee0aac2416d5891a3e29d1277e3f014c16a4e23f76b2d,Passenger,
64c9e20ff2a4a123dc09bf3a9422d3620966291f78751019de765b3d327b031b,Coldplay,
efa5c429e09ce2ca53cdb759e1659e2bf8e05f62ba61701cd590aee5c034a8e6,"Bruno Mars",
d8dfc1adb89f6ead6ece9031266ac4d112310fdbff48faaad37c5c39291f0b8f,"Within Temptation",
04bf7b2430d9f5add72e70f04baad85055689420e3307eb352796fee53e7b366,Paleface,
a0a98145fcc11921140c48f47fd8e3ff3d2c3f467cfa83fa4d65d0d25303a5cc,"Laakso & Peter Jöback","Laakso;Peter Jöback",Laakso,"Peter Jöback"
f6d2bc80e87eb01d73526746a67e306f4dc2164a3164b3d7d7ec031f171b3bf4,"Lily Allen",
94cc8ddd3e57881965b60de9e6e767e7592f6e0dbdecbd0bb0432b87b0acb27c,Bastille,
3826ba0a85bf1e04a09bb6a9adad20d5938f008108c53bc5c5e4dc64ddb035b6,Panetoz,
738d2e6d0ccf0ec35c9774aa5b578ecb06399c94485bb9e9842a1240baaf84e8,"The Killers",
e3adec688b84aec22bb00496cb9750087eaa8131d6002ebf8960e1df79922101,"Chuck Berry",
861a493f38edb898e171e73026f560f3b451a87cde792699ef970a160b63c4cc,"Bonnie Tyler",
a8a794b6d118479b2a9aaeb7106428c9a791d241d9b333ecd5140e3c1144c824,"Shakira & Freshlyground",Shakira;Freshlyground,Shakira,Freshlyground
56338b8af30080a5788de149dc8820b574bec88b830eeae14dae5dd387f62533,"The Hives",
77e0648f91de183b40c0c2cce27f45f5cce36fa487d165f3d56b0fe51c013372,"The Chemical Brothers",
a6f55f49982f7129e878ab782e56958f1e429aea11e80d7bcea038afe269a65a,"Good Charlotte",
dd73f46925268d9a2885f038197bc685b7985e145bab7ca3b03b6ee48411f3b2,"Hanna Pakarinen",
3676894a9f6840c06f147a44f1c6a1c0f1ef8c499ba4dc29afe2ff60dc329cb2,Hurts,
7a4721a879cb49bf793cbf62a831c2e70ae16da6a6a56fc83fe0dcdccaacee97,Aqua,
c32af30a8401f214375c239d911376fad191c5c3a8271e71984df15d00737d8e,"Justin Bieber",
233ed24e6b10fc36c2b4c7c424f6dce6582f6814d1a189315eaa9b18b521eed1,"Studio Killers",
cc50583db78a57ca90407f65b7094edb910c71516d0fa0e07fbbb54974a01afe,"Jutty Ranx",
526cbabc08df849bdf3bae2476067716a297b613463757c0a4388f4d9d2e961a,"Bring Me The Horizon",
4fe36d11076f51b3c0c810085ed8376b1b908a176316db21a313be8b7a40f194,Hellogoodbye,
f4d2c1ce622b7931847c73d5b6d40838e7033fc26552e206e27794a50bf58fe7,"The Roots",
609f620c26e5f14832888e3780be6af7bcc0f46b9ec1eabfc000b3807a828118,"Kanye West",
7784c8a2d93665e91db49042c6cf0274bfe0a98c158bc3c0b0f0e6f42118d83f,"Electric Six",
e169e0eca00f4c687f53e8a7303809b40ffa59def8750993013f5abd3988defe,"Nicki Minaj",
