sa-hash,a-hash,artist,song,count
435725596cf05a55b1780ddfb5569163a759094a44ec4d14d7d7b280d7122387,ccb303f318ad1da0fedda59ac22c827c2d02a64cc1b3db74a737d8b150c8173a,Boyzone,"No matter what",1
b9c171145038e43dbb5317e88c5418ab27c3242d54bbf3e352b4ca909964e0e4,d920fb2712dc29b32b5091c28cbb82e2406c61b4eed64b9762fd79bb4a0473ef,Clarissa,Lies,57
daceac73d718a404322d5559bbf22ecf7e86a404e5ba4602a2c59a593b6353b7,fe5e1495e1038916e1b905dc8c0f4d9450ec6fa4299d68a50d35b408565e0f9e,E-type,"True believer",2
22aa0d67aeb70736978f08de597db38daacabc5ee864f8d33395716ef10e4651,95dbe4478427f4721e14ed15de06bc4df50e0c95008947ce8d479dc1f74a3810,"Tomas Ledin","Sommaren är kort 2000",6
ee36da2a36e3a63fb03842dcf99856a8d286e6e5e0d968c48cef15d79973954f,5b97d71808810bb4f0f63905c645e6eeb60b1b77994d8391652e3f2ea4a8c223,Medina,"Se på mig nu",207
a8f33161dc8eb1133ac8d417c02b863cc6cabd19a9d1ba5eed34b45742b7c791,bacf2587fd23cc3608869b890405ee6a9c98ae6f2a3b1b57fcf8ed66e2893918,"Zz Top",Legs,3
766c47921fb1e32e1dfe3ee39c7f8c59a89b06b100381f604b7dcc3a0e62c0a1,2b6f10a47f04efd32c0d1044a8a18c8e08f3776f3138996ff18f76ed27a8d99a,"Ulf Lundell","Öppna landskap",7
423c67665beb5448f080a9266aa8e3deb9853435fafb753d0cd213aee0cfcd9a,116692fe957cc37cd58f43d77771b3ad4f4ffe4d461c0e169baad47ea7fbd3c2,"Bruce Springsteen","Hungry heart",2
dfcbec8fd92a3b075eb36e05d98eba62c6b6c1e262925c6237c5ab462b115d53,58fa4ba6b2e370d2827207e8a3e7c034e05aa312ee7c4fbcc4515fddb715b96c,Len,"Steal my sunshine",1
9d7953e32d40e3312570863dd99db36c89688102f170e468b3c82c323d1c4b32,6c7047176f1c342266ca802c66c511f6ec5db97d0f303885a086a58bc4e3f9fc,"Zara Larsson","Carry You Home",147
65083e6fa243a7d221cc3aea48327cb1c205e9e6e6b0960d1e6d04dfd1d61fc2,d96d14f5564eeb355178395b04cdb970c3dc8d01f54d1b7adf0288820457899c,Kent,Celsius,1
57cb6d54995765c571ee3c4d754b2d905e7191981f3c176e140947ad8293b56b,7676afd442bb09bb4e00780e78f4008e9fe70e83ed8b27f80952842196a7f3fd,Hurula,22,89
4486eaf6b1a6d4a83740da394b5fbc169656cd0b9b17348703dbe064da7a618a,c862b85b311cc7a3489fa07b305e9226df3ca1f2ca4546cbfe33de06f8bb3c22,Loreen,"My Heart Is Refusing Me (Alex P & Victory Version)",1
88d228c9098642c2ab0db43631a628806a0335e64b5f991ae3246c30aea4db26,c677fedcf21cc19bd83d8521c07bdd0b8dade7c5b4f971cf93f02d5826eb9f12,"Maroon 5","Harder to breathe",5
f3c6bd43dd2facb587224c6c9be2fb57c13e6c9ff4c5003872006dbbf07bbc67,0c75b34ec3baa7937e041905408f57659a02aff411283ca53f1c7895ec878364,"Lee Bains III & The Glory Fires","The company man",1
81814ca05428a317f3972bd6ac13846fa5621983529b09095c3bfc0902a7678a,02acf704bdd2bdeafda186d0377309fa1f7e16dc6924e2430fd7727e39d3fa4c,"Lauren Aquilina","Get here",1
21e4a6698b3c1c2eba01bbfb94127870a5c3614319e68f3d56ae9b1d355cc9e9,927c47a206fdbb4db2a87eb1219be572893b38a7dbff0e3fe47f197f4da91704,"Heikki L","You don't want love feat. Per Gessle",2
71e80176bc93176ce63c945f27f714592476e88bd137b57b5456c36fd49da3a2,d3bde30438d421c83f469ef0469e95b503c3be5afc5bb4666f2e4d42308fa72b,Unisonic,"For the kingdom",1
edc8b16eaeadc26f198e55df70d2caea656c89a16a91bcbc691e4aa2c682bb0e,2b37d69d7b5cb4c1e7b3cc04dc2f41936b15f6ad04e93393f1b7343e98941f64,"Katy Perry","By the grace of God",2
2787517f5c82a2ee9325dd45ee911904e52780473f8c88c059a08661c3ea4b55,b2edfdb0accd4e4ba1fd90f2cb26d3de6ec98adeb72d84a0b5c48eef141a16fc,"Lykke Li","Heart of steel",1
da56d5101321544257ba77e99d020633f4b2787b239b74a51463f34883d9104d,7a4b9f874dda9cf39cc1772b20b60ce22196dd7c245cdd657e9de561edb1e4dc,"Naughty Boy & Sam Smith","La la la (White Panda X Gazzo Remix)",2
4c85a3299d7516808141e535b905e04ddf3a49f397a33196c12cea3d0fd8ffad,4c4e7c7fa94042b48f807f42be98702b210756cf7449f3d728bafc76c94bc746,"The Strokes",Juicebox,5
6f2dca1c866110bcd6841c6ce91705dd6235097761753aea00fd94a9253a7d01,f5881976ab259ed84c7d0aa7c57501c0f4557386fac48eb9cece91ccff4b9e3d,"Method Man & Redman feat Saukrates ",A-Yo,1
5e5157d92bb05ea600152c92d48e67f1c7619fa508e6334d41d6e76ca024a25d,977af1277234b4aad73217ed362c2de7d4b48b518f47e807d860997972663a1f,Miguel,Gravity,1
2131e67711d2ecfac2c568ede6a876837ef1bdef87916e7b4bc349ea3beaf016,61399dd99ad15301280236066dbd4722ea28ce1c12d229540f469b52c58075a2,"Nipsey Hussle ","Checc Me Out",1
06e8e45bfe4944fac54b68ed9c0d14dfbc664d9baecce009e4cb381779ecb45f,5421ee5b9078e4cb7a39ecc83c3b91a37f46cd04e2a392bd2a06f4b295373e66,"Mark Que feat Translee ","People Told Me",2
e9a5ec95cd945304cf535fa113c10f5cf341a916859aea3869aec3d30ed0e877,060abbc69a87a0682d98e8eab02b047e306c8b7c82819aa2b0131239f395e6cb,"Bob Marley & The Wailers","Waiting in vain",1
8fa55f79852a1aa3a5504055be40d17e1184573c575f1d573bba40a829f5be69,85430890df3bf9fe677aa0f7e920d1b9087def2ffbe05ad97d13e0af8ca14d66,"Cody ChesnuTT","Don't Follow Me",1
32acdb01d08e9a176b7e7c0afaca973c0bfd205a87cffdabf228520ae113f795,6eec0a85493f5c8a6e2899b63a6c3010ff8cc406f92e3a6c3b3ef6c0b04175db,"Justin Timberlake","Tunnel Vision",1
4d349ab5f77ef4d73a0765dec7e689584d9b27d14916ba61dd5109303ea2566b,657c7901bc831d7dbb838b1e21fc39ecd527b2accacbcf2e75a4f169fbbf89bb,"Dj Honda feat Mos Def ","Travellin' Man",1
d1e3654853f35c2470fa6a53933db91f4c4dc5b3aa441aa52cec748551a01560,42e3fe2ae0c0cf11f73b79b50374ff7a4500a570398da0577c928c5683fc5831,"Schoolboy Q feat Jhene Aiko","Sex Drive",1
01df2975521818331bd9a76cfdfdc34dbfa9cd78d1dd0665c5a0d0b649376102,5fda1553451ddbcc1787d80dd48efc4172731265e310590a3297f4214daa6626,"Fucked Up","Glass boys",1
d3f4a60c9af47a88ac73330a756a6577820ef1b6535062b617b20138a8105075,fd66f943ac86825d7d24b39b8422a467f6e6e53da2e198acfce27c7c1066b85a,"Courtney Love","Wedding day",3
476babe07f0cc4bd11b1d74d0b76945988d263312bec6d1bb00902f8f85434a3,190cd353a3d2030e85b475e5c0d078cac499ee2e2b2be4409f16e395c6092105,"Hercules & Love Affair","I try to talk to you feat. John Grant",3
8af64fe018bfdb3c2343ceb3ecacde2c96348f6fefd8772ee17ce796398bea9b,402b3d52f2b518033afcb036fa2e95b43f4a050a150dc7786cafd67c042b8154,Atmosphere,Southsiders,1
0eb3f0617ea71e3461a5fd89109e23da7aa8946843c596daed664a8c8ca517a5,bb712c587600de57349f2808277262e41ab0d3c93d057ce301448b20cc197b7e,Mausi,"My friend has a swimming pool",6
2d787be5e5a789032b708e5982652b7804fa1f6a118d83be7fad032b780fe7ac,ee0f4d547930ece8f2cc71638e6d985d94f885909ae4e68bfb6bd4d14c6df861,"Lust for youth",Armida,1
8bd3a74562e6d22f523e5b600bdbd69509d22659c9c52a8f0c8fbc280b6a65d4,b9f2644947564b5870db6c97d1e627fe2400b670a6f4fe1c828c08d4f26cceea,Keya,"Vad händer len",2
2137e2bc60776a3af70a188585a4c986917fde7650342ceca9bde82b075c8383,ddeba698ab7ed8c0733619828064b371f7f6832ff92ef07580f8e3e03ea4332b,"The Trouble With Templeton",Soldiers,1
ddd70378e8e41c498681ee416d653b6f2d0fa74f939edaa0f462a43dd12d2479,70cceb1ab37fb24553d947bb74bb32650b07990468def98ee8495ceb6164805a,"Miami Horror","Colours in the sky (That's nice remix)",1
4732e1b435cd653112a521017ac687aaf263b87004d741c5260f41efe2e42459,d5aa53a29d5b30bf5822784225924fac5900df13c1a95e44c1a93581b5e3e3e9,"La Roux","Uptight downtown",132
b7df71617ba98a967449bdc3c3e871a9811d76dde955c74d775d0a00945a78fd,55e1064c2fa06fcd4eed000d5a8346614ab0b79c4103e9f5725eb5db88df4498,"David Diop","Ensamma mannen",1
0cf46baf88971836608284ea5b6853ca331a671fb00fa35ae1d3515b405720bb,58b04c8f796915e011835de56c50c4e03e43b9c7f733bf193e3960c7d37a0d63,Timbuktu,"Annie Leibovitz",6
2561db445967a8b4be2fc24c3dc92a97b43a25f1bcb5f89d379cbaadd35f027e,4ec3e966f803841007f7b846039b240b0a205b7f906b569ff9968fd7c483ffe8,Prides,Messiah,4
1b249da6603ad7281218c2fe9cec6cca75dda74e14147f6513605c0d33eaef0a,f7a1b2a852cc77c24bb0f1c427bfcdc90e5d086072476f387a98033d5a598459,Erasure,"A little respect",1
8cde2b68daf645cddc043bf7f96e749072934c355cbef7ecbee0ea1abda97f4d,adea4a586f57eddab6d1388d4d137cbe14a7f6dd850ed721de5abc231930b3db,Samsaya,"Stereotype (FVLCRVM remix)",2
6ef53c615d008f8cc7746ce76b439c543449e4bdccd40d2e15559e4b4de7ddc9,0ce0dd4e18c7d776a4e714d172800972cfca12a24a1ff3d941b7c9850ecc48c2,"Min stora sorg","Hämnden är ljuv (Family Values remix)",2
2ab6ef4013a28b6b677364ae52fc7493aa94d907ba0056328f5e0c07756696d8,5f01f045c69a1c6a20589121215494b636a2198564dbbd46209bdf10d7683bcf,Kitok,"STHLM City",3
d345f2cb15ac72b4246a2e1d9f7581903fb65e5583d439a2cdeb305869542a12,97fcf3de340ecf0f89df90549c1986880823df69808a13985a67c76751d5e252,"Spank Rock",Gully,4
0e780f630e7fe2cc8a24f7badd5c9aa84bc949afc6a74fd5d8ddb1ef70db3dd5,9027314d15c5a4bed7b2fe390dae8f704d1f62a442e3c332a95ef1e443944569,"Beastie Boys","Three MC's and One DJ",1
4a05aa82a728db5d062d5b0061f748661cdf22f1de77e3c8765a5cda1af7b9cc,0e9c03131485db3434af8b04a79d354d3ce34f27275a20e2b3284a7620084962,"The Black Keys","Turn Blue",1
1d3eeba4361252c6f94d875b111984ca0bbc58c2eda47f79e2ee54b82ab60e47,0e9c03131485db3434af8b04a79d354d3ce34f27275a20e2b3284a7620084962,"The Black Keys","It's Up To You Now",1
97e8ff835c3bb06a0d26f4a12c0f93e92e09667b10403e614c0c5fab0f7d6a36,00696b836a8e2c9a3060d2d0660277eeacbe6f8801e1069ca18d855a9c851894,"Satan Takes A Holiday","This Microphone",3
56edd92678fc6dfa62b42e5b416bc77927fcc959404e8cd3a27d898f73fb4e27,4eb1e77a2aecbbea0c2cbf434c7bb3d694de4be0bfdff6cdc806d86fca8ebad9,Sweatmaster,Animal,1
b169fee7a0a937be25bc11e87a36f1d193ada9175fa90fb27410148da666fab7,eede2ad666373ac2b0faf5096dea5fcc706a10530f84c4ccabd7522d000f9ad0,"Nieminen & Litmanen","Leo Jokela Rides Again",1
63eee5c12f8076f096a15b23da0dbf0573e1851effa61b9fc04a9ba0e0f47aed,e6accf0fff9b6831bdbe220aa3b5e42212c7617e2852f2047e73881499a96919,"Mr. Scruff","Thought To The Meaning",1
82b1f909cc2223a4527a7ba71dfd1763aa5e752aac55348a0fb74b44db09ef76,640aba9fbaf769007f2da6c31621f94cb855a406e6f1b657fe51a9d68e7bb188,"Afasi & Filthy",Bomfalleralla,2
49086a6587b755841bc4d6e458e64a75a4964020b866c89863063e508819a15c,640aba9fbaf769007f2da6c31621f94cb855a406e6f1b657fe51a9d68e7bb188,"Afasi & Filthy",Jobb,1
2ffee6c5151ebc281686dc8f2c3a2cb7681d8f0e69910e964f3413d02744153c,f128bd347e608511f751086184779e46257ed8c9badd090b7fe59f2bd70b733d,Junip,"Your Life Your Call (To Rococo Rot Remix)",1
ed6eeaad977141a6956992e89a1dceb367449c75aa2e61959e59c324105cbe1a,9481dd83ce48389b233604d5d77b100b0998eff897d47c929701e01f94b92216,"Kate Tempest","Happy End",1
ac2cbf630dbe75a60013c3a941d3d12bfbe7764e3eba59f2a1433a646d3156f4,4c44877a127fe03a29bad587c768940fd6b0c06613558a27e20c50a2c6055a9b,"Massive Attack",Karmacoma,1
ff1ce752b73ff4a1b18c86475a133a30afa890ad1737d4436f35d262fd079e18,3eff1c88bfb2d8062dc7cdd762f82bee3457ca81c946610c978b4bc3e023e595,"Nostalgia 77",Simmerdown,1
82a8023956b3c8a5b5b80dde42658c0a4d94742b591599f19abd456adb7715b5,84b1ea33e3dab3a22bb0a31b4b0e90809a7dd5fa52980e9ef142b1a1c38b2334,"Tove Styrke","Even if I'm loud it doesn't mean I'm talking to you",97
f1c7e77cdb8efbf11e5ee7b130beb73c559aed37c49a3c003970dd24815f1c21,9a177828641a0f830591c73bb9d5f974791e0fa74e847040e02cc3f37f79041b,"Clean Bandit","Extraordinary feat. Sharna Bass",2
7ed5531aa1b3f07977f9408d51f8c3e84e8a0373174f23ce0a473a3df09e7692,fd8f61903ebd1fce7e8de7cf168d8165889be5d207fc18e99b001096cca2c596,"Anna Abreu","Like a boxer",1
50e5f7f12f1c1bda3c829a83ae35ad3e4c7afe034c0e61c81ffed8ec803180d6,233ed24e6b10fc36c2b4c7c424f6dce6582f6814d1a189315eaa9b18b521eed1,"Studio Killers","Grande finale",113
5432f534bfb904c9a191a09f581d988d4095633a35ad78963e18d63e5831c10d,df0115f60c176b695669e6901232f80f2394976d3cf936052a558be8307ba1c0,"The Lieblings","Big girls (of summer)",1
9675241278e18b846e7f39e44c6a1e036e7249b40dc42c8461cf98a4fee7ad7e,c4e00f65d99dacbc3cce822993dc64bcac98d7af7981894f1f67e35f6acf25c4,Magic!,Rude,200
b9f1080a5bbcbbc81c014de2da7054cb6f47b6821f71670efd29dc41c346f490,1a73dba67457e7ab9a1df34d97fbcf42ee5226fb9cdabd8d0afc543a38bcd70f,Eamon,"Fuck it (I don't want you back)",4
e00aa2add7116bb260220f624f23d492e8c3f699113c840aaea4308ffc787cc2,f91606a40ead3bb6a8d866e2947c89e807ac13a04f5c5f7d0bf36942c466d5fa,"Guru Josh","Infinity 2008  (Klaas remix)",5
3d91761bac176ffffe0fc7e5834aeec376ffb1aaf3ee1a08b3cef3d65450122d,a6c68d0c78b386a4302d5997a47cc22fb493f5922fb53ad87e43456ec505743c,"Koop Arponen",Insomnia,1
95491a86ec3bae0597960e2ff48f73cdcc4888a95256315290096dbea16c6e9b,e1a192fc1f31a1c94a03d0de11cea6f59cca09c455221b3de8181206b7a70622,"Chris Rea","The Road to hell (part 2).",1
808a6da9fe78c7c0fe3d062eadd4a6f09606c1ffbae4dce183e2628d3654e1e2,c845a15711434d1b76bc7ea941baf03814fa81742da577aa8ead57fd871dc609,"Three Days Grace",Break,1
1e27de0aa078ad5aa32ce3da7ba160a94c78afbbdf028986e47c9a890c12e269,ba6c4b2950a451298430bc928f42ced86cf4dc81f5f27a4299fbc584e869c38c,Firevision,Stars,1
66e51385cfca30ba7ed51f46e48ba36990944ff97c156813e792838d500fe4d9,a0fd42dd1ba2c495e37426aff6f7242deaef58a46edcb94717ef0e20abeae955,Cazzette,Sleepless,3
22e265eacb3051e2ac9accbae8a4ca56d96d8721ba2308f8bd1b35238b8b4780,06842d1888cb389eda12af9581502d9273c7e3ea63d6a525fada3d968c18d42e,"Grandmaster Flash","The Message",2
f8a974270a126656f514b1cec50d7f498570afe8c7c66ad626e07f0f909c60d5,bfd358aafea558264be9dd0fbf511408ae3cc1e5d0a2d8f54deb7c139ec6d19b,Laleh,Goliat,83
f5db31294e92655a09e5803b146cd483e5ee82ad863783641421610616e7d063,310ef1ad1c2ed31d787965f58fceed9cdbcf2b1065d2fbacb0ae4ddb39934bd0,"John Legend & Andre 3000","Green light",1
728cf178595f2a99ba161ca5f0dfe23a3c5bd79c09abe2d87005a1c962e65d59,bd38ed7732402b1a93261916c5906016cdccd1a9600b3864208246f6a3299bd0,Pink,"Raise your glass",3
94d045835d8d3207bdbd2f107902b7f18e435f16f42e1ed121270a3b2ff93d4b,a44b88f079ce47298982c0d0b9e6d0aa7f90912e1e895683d04fa20310b5d95e,"Jason Derulo & Snoop Dogg",Wiggle,189
9a22e3895d763a16f7db73ab7965d188bf5115733d70409b3b34cb7ef28cc4dd,ab3667fae84b93ea60d287cc8dff99bc6796a4e0290ba6a19c20ecd4bf825137,"Miley Cyrus",FU,1
5ed08cc15aae6168466deb5b3a4cef49ac4c955aaede099ad3645bfcc226abf8,d70a4962b4b6fb4849b7f8b46c4d6041ecb92644d878dbc7997927a1f981449d,"Jannika B","Äänet ja askeleet",1
1108792c655d08f6249e6247bbc436070f06fd9fbd3d0e731f45e78d7c4efb3b,ee7d0d1d8c31f7f5949d099e071fe1c53baac4a3222089cf83f289d1a652037d,"Pet Shop Boys",Vocal,1
f847cfdd47721cd0de4e3a82b462c31f2a02ff6de47a327b269f6ac93aa2a8da,ea356e1be2d1da9e0d542870c183d5c8752478ea1748982fb05ef527a59f1a83,Paramore,"Ain't it fun",263
4028900137e60677523619c0a7e9896578bf396dc46baa2d14e2ece59cf47d0f,199e3918a2a0cdc793232299a9e8ed81d7918381fcf0bf4e89e06faf0a45766f,Madonna,"Beautiful stranger",1
41cdcf0b78dccb861310c7a62637bd4f9ba0812ee5e84f3792871ac7cb5df315,58b04c8f796915e011835de56c50c4e03e43b9c7f733bf193e3960c7d37a0d63,Timbuktu,Amino,3
41e454ae2fd31bcb5fec2b9dddf6135db97039ec9b913dbfe0900e6b41f9a912,d111436010ac5d885bb0318f4f1fcf4e4a47d96fb60c5daa9d83cf20cd2e144c,"Nippsey Hussle feat feat Cobby Supreme & Dom Supreme","Checc Me Out",1
e95674ab71f6a58821d79264b076a89c5f0f383aed9f3a31c80023150a9d886a,135d6e607d1f7a84758621e5703a3962691479bdaaa9d71644a8cc5ade3d9206,"Mariah Carey feat Wale","You Don't Know What To Do",1
87ed8f8efba60e2f71268b97a07fff57aeb1eedbf61f5568f5d1196d950892e8,9e83164ba79f86aabefa1b2c1af0bc3a08644deb2a0ece95a29d510d91bd60c1,"Rick Ross feat Lil Wayne","Thug Cry",1
5b4896df5b987dfc2f53ea3c86c0ced6ed0ec1e0dd6d7abea12f314d60045107,100b219d31970d39592f286f3b13ed798da749f3cc119c0e603fbe1ca7b970c0,"Raekwon feat Akon","Call Of Duty",1
b8cd1cf6210bb41b2d0894424d796b79049691a963c61c3cd7311998da64809e,cf2ad5e1e8b1b5324194ba0779c37abeabcfb471b6d0580c3db0f184e8705139,"Cam'ron feat Juelz Santana",Dipshits,2
a93119a1f921f239efd8ce1d61ec592e929cea2a7384c2558ce5eee2b62b8c2c,4c1f8bb94f3812b0ca60fefff4730254a864da53bc9338db6587be2044eca29d,"Timbuktu feat A.D.L., Adam Kanyama & Dj Large","A till A",1
38c4af8889ad8f629de93583a70a2cc6aff2a9f207b2d829deebba707786dc01,db4751cacf4dd40a6dd7d5795423bfc47b4a6673d5b213e8619a8319c984e7f6,"Schoolboy Q feat Tyler The Creator & Kurupt","The Purge",1
4dd5f54eb9582b342cb03f5531c5a34af75891b0d7c46665da5d6703d45f0e1e,54d4d280b4c2dc7d59d017b7223cabc8d345f689b9f69db3839920e2a9a1d786,Usher,"Good Kisser",2
50191ff9ee7d2283c96536b7284e738270329606f519f3bc7fdc091315cfeb94,2c75c9b293a93df4d2d2cd684e1b65ee8f267168537297e944d97a656fd84193,"Lupe Fiasco",Mission,1
eee186fb96091259ec67bca72daea68c01b9c989959e1b05045efa2c07f4df9e,86d5f3e70796a766e0e72d2c8ea6fafa107fa35ee0fde72ce0495a2ad318a088,"Gracias feat Noah Kin","OD Cumulus",2
2e894813809dc8598a7156e1a92b4039dd17dd833607752c3ce8dbd1673727dd,ed24cb644e369da76c85264409cf4910bcf326c44aa840dd58e7f2d47bae8767,Rednex,"Old pop in an oak",5
a8555073e37dc99176b7f384e531784753236cfdab0e5be10685e634c2a62291,1b0732b50de0600d22447a8fcf7cfecb74eea9d291967cd01f0ac58b0b4c8c5c,Staind,"Right here",1
a65f6f2d2eac34f487d3c0d83f6a2e99029cd8bbc71a5a508c8a89ec376d817a,095f56fe3a36e93a0668ad9a62eeb0eaf2623905b7003ad71980adae00bb434e,"Aretha Franklin","I say a little prayer",1
fd2d87a546d8dc01cc20438770ada8712ac2a2b4ae18882d69e32580b07ad175,8cf154f103db4195133377dd5aab71fef508e354b01de6072dac42d1f45b4116,Caotico,"Rich Kids",1
2f83265d0605f2320d3c30cb2d850fa08ea1b013ef384edf02c208a218af51f2,936dc99e22465f561c5221b3b822e51e1b149c5475b153afecede6c510e96aeb,Marlene,"Indian Summer",1
1703dbbf873faf1caca48f0abd142cd3c1cd350f83f0173a488abd53cb1e4fc7,eeba2f2eed8cf703308ebcb6d497ff11f4191d78b176e472532e81fff87953cc,"Lilla Namo & Blen",Min,1
9180cbac1283f29232a9c3db6501cfa095bf748a2e54c97ed4a03d61f155fd94,8b36a829aef0f74e3a9efe93c19e0ee966863f9436ef84dde07af69c9ce668d7,JUCE,(H)ours,1
92c6fea34fe4b91439825fba8600db70fc9e0b3af8704088b4a919a00f956fef,86d95255b864066dd550a0ddfd19acd048e63fbe583354ca68c774a2f354ef9a,"Sum Comfort","Tålamod (feat. Simon Emanuel, Penga Per, Nebay Meles, Duvchi, Jaqe & Dida)",1
611b90d5563416e1f0bd6fe09d4da76e78e2f409235c9a802c2a7255cf1378ae,d14cb21f2d666d12a1aea2dd03eba6546f8f6222bf454b0eab76e632ded24cc1,Brenmar,"Medusa feat. Rush Davis (Falcon remix)",1
7475d5b042d7852fde6a03f0e4be9ead9fd27256a016a4569c341f2b27c81ef4,2901d64b6f728854f303a25c9cef141c6e858bf0be5916b3b94cac3adbc54621,Banoffee,"Bleeding Love",1
3dda113ac3b6c027e5f2b3fe236423e8da744ea87346f3e318ee39234dba5cd5,b9c01d8ca60b514221f7253df2c9788206a00e9e26c628c6f2bfc25ab4bde0b2,"Silvana Imam","Jag är en fakking gee",3
ba2745fea62c853579c40a422b0992068de2690c374602a8b40cbcb151072bb9,49962c4f3c988db10c7df8a93e292705bd65b99ae8938b2bec4a20e7fc7b2cce,"Brooke Candy","Pop Rock",1
4ab5cf085e10c60aa25160f05c936e77be24702b5aafec537b74ef35aeff6ff4,d902006b2f86d3ada0c41599af693b426f4aac330fb2de1497953cecd7aee55a,"Say Lou Lou","Everything we touch (Noah Breakfast remix)",1
1ac1fa10ce9425c7f520fdafad0b34642c29c3010db5fe878e04f9ef0afb02f9,efd847ac62285552fcc76e075f02f8ac613f68b3e525cea59b59024936e02d3f,"Beatrice Eli","Girl (Dante Remix)",1
c4d587922edd2e26c341d9d3dd5d7e228df33e585eac7761183fca2a6fd2dc2a,b90469f805136afdf18b3d05719b4688265a5651c13e5662081706294d32944e,"Alison Valentine","Curious (Schinichi Osawa Remix)",1
a526de0a5a4e8710144b4865a3f26e18e85138c4dd347ef9025a2716bebddeaa,e0e309229d03d11a8a3827546c465a63901bac7ea8bf6459976785d56c317b0b,Crim3s,"Still Going",1
c67844b3b70e4fa4aeea7c8921e6c6e0d53b1982de4191b7bc3a89c77e572857,4660bc8e371c4b3b4124ba835c00e143c879d57cc6419605e0b4fc57c0200b00,"Kyla La Grange","I Don't Hate You",1
09fb85f54e0af5faeb61e648def7a078608500e9d1986789f83a9b2a30f0ee14,4660bc8e371c4b3b4124ba835c00e143c879d57cc6419605e0b4fc57c0200b00,"Kyla La Grange","Wrecking Ball",1
d47da87f9994e0bf6b3dff7fd276435587d5ac11e9455baffe42680784d959a4,38736aa92b8c3e3740785fbf1157d6386b78b61d673ae78bd7ba54c57f793295,"Daniel Adams-Rey ","Där regnbågen tar slut (feat. Lilla Namo, Petter & Jaqe) [BABA Remix]",1
d02188b0d975fbaa1ec9cd816f1524c98bb2a4d7319f15b83abe0dd39dd9c753,355423220f4f4bcb1fcfd822a8903bc26d5845665e36399f0c085ef205250071,"Lorentz & Sakarias feat. Duvchi","Molnen (Ni kan inte nå mig)",2
ba31a2de245c2b141fa1e04e0587efa03771266679d9e1230571d4a5b85ee58c,a8d05a6337b1de292fb49deb678cc0c6fc5438b1d7cd5fb57494197f1eaa1d88,"Antony & The Johnsons","You Are My Sister",1
5f7d139c7a5599756d905d7a9317e2e71f27b57d4bcf8f4c575b0e6832647cd0,37d20806f5567cd9c975953f834a4689c2ce73984958f4da82e376c71fd887c2,Petter,"Rulla med oss",6
6e386164e25cebe82ba636263a26c2947bb1a15d689192aafc637ddbf794b9b1,e29417c1b8d6b1264111f5e94e0d7bd2d646b439a0c538a226df24b6c6f62e65,"Nicole Scherzinger","Your love",2
c5f8ce7441bc6fa0bdac38d37f5bf3ae190b6f93db58ae381e9f2b67accce3cd,b367c4822949e9b4235ec5bdfb33cb1fffacadd7ae99fce4f0300883a3461b35,"M.c Hammer","U can't touch this",3
24524cd212149003908933cf84bff3ca923fc45275ad02f6174ec81f7f152033,942ed3a371fa9c714abb580207ad665a7a9314a6475abcceed46c620f1fa2284,"Sam Smith","Stay with me feat. Mary J Blige",1
368dedd6dffdc3d044159cd9ad1f8915c9a5a0a28b6d8d5970a442cb3d6a784a,6f3a4d2daa2a46168668cac28e095b3bee9a419efd422795c09102da57cb95ab,"R. Kelly","Ignition (Giraffage remix)",1
77bd9812775d56489dfb6ede6574e9ef851898f4e25388e2b7e77e0721e41bdb,0bf18fd271f7a7d9f4c52373a642986722acedcd9e03ef383a765994c8e83910,"Lana Del Rey","Shades of cool",3
23a395ef878ef254e7933c667e96f044174b21cd518d431e82124a9b195afaaa,28c8d25eae8badaebbd3516be8381aa56810225044f485c1589cdb11570cf72f,K!NG,"Isabelle feat. Eva",2
0a9ffb598dd286b4cc78fa4ca76b4be7bf0c421c85ae9a3b91dab1f98d320b0d,3ea123afcbd1aca71dbc0910fa1b1eee74f09aabb72a724086eabe47575e33a6,"Ms. Dynamite ","Seed will grow feat. Kymani Marley",1
2589dad82f4870db817ab84a0968bb921fc2e57602421ee7b71dced3a8d1ff8f,6f354bc42262f6f87dc0f507fdeecc0e8c9f58cf81c3346c9bbe01566e8848f4,"Avi Buffalo","So what",1
43b11995249973cbe268eb9e446b9c756feaec4ba9a2949a45788008b02d2e9d,fff958d82ca7b6f9faa4338960b5c0ccefee190f1ff2fee2097d0583724e50af,"Bob Moses","I ain't gonna be the first to cry",3
e01ab7f0e049303866b9b49cc3af8940cf8c7de4cc8732a4ee0deb7cc58ef155,b85ac8c1e0242d1217bd334974e139c559ce0520543b2c4ec16de4ba40130204,"Naughty Boy","Home feat. Romans",1
f1bb6fe1f599fbd54f48ef0c1ab10cbae103f51858028aac9a99a3240fe403bb,76d8b704240cd814ae510fb8d812dafeb0bbca19677f4c997e30e970b4c31c0c,SomeKindaWonderful,"Reverse (Oliver Nelson remix)",1
704033dceee0d23c53e470a0a2fea60739190e122ea34bd077276dc2fce39372,274a366fb27273d5775984cf115fde5b9d90e5758de253741c7d73d544794e8e,"Cazzette & The High",Sleepless,218
b8e0a28024f53af0de05286193c706026c2b6af7887925a9e52703d790351fdf,b426f1f4447b3b55f4d7dbffd0fd46be32bed4abedee812d58bea484c7f09dee,"Raphael Saadiq",Radio,1
